"LURN_SAK","INCIDENT_DATE","STAT","STAT_DESC","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
18583249,"2018-05-18 12:57:30","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","13200 LIGGETT ST","NORWALK","90650","918-07735-0454","0454","07735","CA0190004","NORWALK","N"
18583788,"2018-05-18 13:02:30","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","11900 S BERENDO AVE","LOS ANGELES","90044","918-03883-0378","0378","03883","CA0190003","SOUTH LOS ANGELES","N"
18583566,"2018-05-18 13:15:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","3900 157TH ST","GARDENA",,"918-03869-0388","0388","03869","CA0190003","SOUTH LOS ANGELES","N"
18583591,"2018-05-18 15:30:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","1300 W 129TH PL","COMPTON","90220","918-06967-2812","2812","06967","CA0190042","COMPTON","N"
18583428,"2018-05-18 15:52:30","064","BURGLARY, RESIDENCE: Day, Entry By Force","12200 179TH ST","ARTESIA","90701","918-11253-1348","1348","11253","CA0190013","LAKEWOOD","N"
18583582,"2018-05-18 19:00:00","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","39900 10TH ST W","PALMDALE","93551","918-07263-2619","2619","07263","CA01900W9","PALMDALE","N"
18585747,"2018-05-20 11:45:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","44600 15TH ST E","LANCASTER",,"918-10002-1135","1135","10002","CA0190024","LANCASTER","N"
18584302,"2018-05-18 21:00:00","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","2100 W AVENUE I","LANCASTER",,"918-09870-1121","1121","09870","CA0190024","LANCASTER","N"
18583795,"2018-05-18 21:15:00","072","BURGLARY, OTHER STRUCTURE: Night, Entry No Force","3200 CARSON ST","LAKEWOOD","90712","918-11281-1390","1390","11281","CA0190013","LAKEWOOD","N"
18583934,"2018-05-19 03:29:00","072","BURGLARY, OTHER STRUCTURE: Night, Entry No Force","1300 N MISSION RD","LOS ANGELES","90033","918-00853-8547","8547","00853","CA01900F4","COUNTY SERVICES BUR","N"
18584284,"2018-05-19 03:30:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","800 E LAUREL ST","COMPTON","90221","918-07010-2843","2843","07010","CA0190042","COMPTON","N"
18593784,"2018-05-19 06:00:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","11200 LA CIENEGA BLVD","LENNOX",,"918-04166-0382","0382","04166","CA0190003","SOUTH LOS ANGELES","N"
18592224,"2018-05-19 13:30:00","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","900 W ARROW HWY","SAN DIMAS","91773","918-02768-0814","0814","02768","CA0190008","SAN DIMAS","N"
18584294,"2018-05-19 14:45:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","3100 1/2 JACKSON ST","ROSEMEAD","91770","918-06057-0532","0532","06057","CA0190005","TEMPLE","N"
18585496,"2018-05-19 15:50:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","8300 PEARBLOSSOM HWY","LITTLEROCK","93543","918-07376-2660","2660","07376","CA01900W9","PALMDALE","N"
18584283,"2018-05-19 16:37:00","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","22300 S MAIN ST","CARSON","90745","918-05244-1618","1618","05244","CA0190016","CARSON","N"
18585026,"2018-05-19 17:15:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","11200 DUNCAN AVE","LYNWOOD","90262","918-07400-2115","2115","07400","CA01900V3","CENTURY","N"
18585430,"2018-05-21 02:45:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","3700 E IMPERIAL HWY","LYNWOOD","90262","918-07419-2112","2112","07419","CA01900V3","CENTURY","N"
18585084,"2018-05-19 17:30:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","15400 CALLE CORTA","HACIENDA HEIGHTS","91745","918-06692-1476","1476","06692","CA0190014","INDUSTRY","N"
18584348,"2018-05-19 18:47:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","1100 S FERRIS AVE","LOS ANGELES","90022","918-07556-0284","0284","07556","CA0190002","EAST LOS ANGELES","N"
18584832,"2018-05-19 23:00:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","22700 S GRACE AVE","CARSON",,"918-05259-1624","1624","05259","CA0190016","CARSON","N"
18584633,"2018-05-19 23:30:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","1500 E 118TH ST","LOS ANGELES","90059","918-07380-2191","2191","07380","CA01900V3","CENTURY","N"
18585287,"2018-05-19 23:30:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","4700 SLAUSON AVE","LOS ANGELES","90043","918-01250-2767","2767","01250","CA0190065","MARINA DEL REY","N"
18584702,"2018-05-20 00:00:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","42700 RANCH CLUB DR","LAKE ELIZABETH",,"918-07331-2656","2656","07331","CA01900W9","PALMDALE","N"
18584645,"2018-05-20 00:30:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","6200 ATLANTIC AVE","MAYWOOD",,"918-07579-0250","0250","07579","CA0190002","EAST LOS ANGELES","N"
18584578,"2018-05-20 02:24:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","500 SUGAR LOAF DR","PALMDALE",,"918-07328-2649","2649","07328","CA01900W9","PALMDALE","N"
18584874,"2018-05-20 05:00:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","24800 RIVERCHASE DR","VALENCIA",,"918-06905-0642","0642","06905","CA0190006","SANTA CLARITA VALLEY","N"
18585038,"2018-05-20 14:15:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","100 BARKENTINE RD","RANCHO PALOS VERDES","90275","018-01887-1740","1740","01887","CA0190017","LOMITA","N"
18585273,"2018-05-20 15:15:00","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","44700 3RD ST E","LANCASTER","93534","918-09963-1132","1132","09963","CA0190024","LANCASTER","N"
18585015,"2018-05-20 16:30:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","15200 DELPRADO DR","HACIENDA HEIGHTS","91745","918-06688-1475","1475","06688","CA0190014","INDUSTRY","N"
18586082,"2018-05-20 23:00:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","2300 E STOCKWELL ST","COMPTON","90222","918-07459-2138","2138","07459","CA01900V3","CENTURY","N"
18585188,"2018-05-21 01:00:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","5400 CENTINELA AVE","LOS ANGELES",,"918-01249-2766","2766","01249","CA0190065","MARINA DEL REY","N"
18585510,"2018-05-21 01:20:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","7700 ATLANTIC AVE","CUDAHY",,"918-07632-0262","0262","07632","CA0190002","EAST LOS ANGELES","N"
18587113,"2018-05-21 01:30:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","5500 OLYMPIC BLVD","COMMERCE","90022","918-07718-0242","0242","07718","CA0190002","EAST LOS ANGELES","N"
18585194,"2018-05-21 01:50:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","4800 OLYMPIC BLVD","LOS ANGELES",,"918-07609-0284","0284","07609","CA0190002","EAST LOS ANGELES","N"
18585281,"2018-05-21 02:58:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","1300 W CARSON ST","TORRANCE","90502","918-05283-1696","1696","05283","CA0190016","CARSON","N"
18587523,"2018-05-21 03:30:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","40800 FIELDSPRING ST","LANCASTER",,"918-80051-1197","1197","80051","CA0190024","LANCASTER","N"
18586720,"2018-05-21 03:30:00","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","2000 VIA VERA","LOMITA","90717","918-01906-1713","1713","01906","CA0190017","LOMITA","N"
18587245,"2018-05-21 03:43:30","078","BURGLARY, OTHER STRUCTURE: Unknown, Entry No Force","8900 MAINE ST","BELLFLOWER",,"918-11574-1335","1335","11574","CA0190013","LAKEWOOD","N"
18586195,"2018-05-21 03:45:00","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","3600 57TH ST","MAYWOOD","90270","918-07674-0250","0250","07674","CA0190002","EAST LOS ANGELES","N"
18585318,"2018-05-21 07:55:26","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","4400 EUGENE ST","LOS ANGELES",,"918-07620-0281","0281","07620","CA0190002","EAST LOS ANGELES","N"
18585338,"2018-05-21 08:23:17","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","1200 N HAZARD AVE","EAST LOS ANGELES","90063","918-07622-0232","0232","07622","CA0190002","EAST LOS ANGELES","N"
18585750,"2018-05-21 10:54:30","064","BURGLARY, RESIDENCE: Day, Entry By Force","1200 CHEROKEE CT","SAN DIMAS","91773","918-02631-0813","0813","02631","CA0190008","SAN DIMAS","N"
18585721,"2018-05-21 11:00:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","19400 S KEMP AVE","CARSON","90746","918-05298-1616","1616","05298","CA0190016","CARSON","N"
18586036,"2018-05-21 11:30:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","700 GREATBEND DR","DIAMOND BAR",,"918-03231-2922","2922","03231","CA0190020","WALNUT","N"
18585913,"2018-05-21 12:22:30","065","BURGLARY, RESIDENCE: Day, Entry No Force","12400 BERENDO AVE","LOS ANGELES","90044","918-03959-0378","0378","03959","CA0190003","SOUTH LOS ANGELES","N"
18586257,"2018-05-21 13:34:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","27200 SPRINGCREET RD","RANCHO PALOS VERDES",,"918-01903-1730","1730","01903","CA0190017","LOMITA","N"
18585932,"2018-05-21 14:21:00","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","24300 VALENCIA BLVD","VALENCIA",,"918-06955-0622","0622","06955","CA0190006","SANTA CLARITA VALLEY","N"
18586013,"2018-05-21 16:37:30","064","BURGLARY, RESIDENCE: Day, Entry By Force","2100 NOWELL AVE","ROWLAND HEIGHTS",,"918-03229-2932","2932","03229","CA0190020","WALNUT","N"
18586186,"2018-05-21 20:08:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","25700 MOUNTAIN PASS RD","CANYON COUNTRY",,"918-06967-0617","0617","06967","CA0190006","SANTA CLARITA VALLEY","N"
18586269,"2018-05-22 00:00:00","072","BURGLARY, OTHER STRUCTURE: Night, Entry No Force","44300 10TH ST W","LANCASTER",,"918-10032-1123","1123","10032","CA0190024","LANCASTER","N"
18586330,"2018-05-22 01:24:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","6200 KINGS RD","LOS ANGELES","90056","918-01267-2766","2766","01267","CA0190065","MARINA DEL REY","N"
18586324,"2018-05-22 01:31:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","27200 SIERRA HWY","CANYON COUNTRY","91351","918-06975-0617","0617","06975","CA0190006","SANTA CLARITA VALLEY","N"
18587418,"2018-05-22 03:15:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","27600 NEWHALL RANCH RD","VALENCIA",,"918-80033-0645","0645","80033","CA0190006","SANTA CLARITA VALLEY","N"
18586777,"2018-05-22 03:22:30","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","1000 HAMILTON RD","DUARTE","91010","918-06190-0541","0541","06190","CA0190005","TEMPLE","N"
18586367,"2018-05-22 03:02:00","072","BURGLARY, OTHER STRUCTURE: Night, Entry No Force","8900 WHITTIER BLVD","PICO RIVERA",,"918-03578-1513","1513","03578","CA0190015","PICO RIVERA","N"
18586406,"2018-05-22 03:07:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","40200 10TH ST W","PALMDALE",,"918-07438-2619","2619","07438","CA01900W9","PALMDALE","N"
18587558,"2018-05-22 03:15:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","27600 NEWHALL RANCH RD","VALENCIA",,"918-80035-0645","0645","80035","CA0190006","SANTA CLARITA VALLEY","N"
18590965,"2018-05-22 05:30:00","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","19400 ANZEL CIR","CANYON COUNTRY",,"918-07328-0617","0617","07328","CA0190006","SANTA CLARITA VALLEY","N"
18587281,"2018-05-22 08:00:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","300 N ACACIA AVE","COMPTON","90220","918-07158-2814","2814","07158","CA0190042","COMPTON","N"
18586745,"2018-05-22 10:48:30","064","BURGLARY, RESIDENCE: Day, Entry By Force","2100 ATLANTIDA DR","HACIENDA HEIGHTS","91745","918-06772-1478","1478","06772","CA0190014","INDUSTRY","N"
18586732,"2018-05-22 10:53:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","29200 RAINBOW DR","VAL VERDE",,"918-06993-0661","0661","06993","CA0190006","SANTA CLARITA VALLEY","N"
18587326,"2018-05-22 23:37:30","061","BURGLARY, RESIDENCE: Night, Entry by Force","20900 HIGH COUNTRY DR","DIAMOND BAR","91765","918-03272-2929","2929","03272","CA0190020","WALNUT","N"
18591444,"2018-05-23 00:00:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","1800 PEPPERDALE AVE","ROWLAND HEIGHTS","91748","918-03364-2935","2935","03364","CA0190020","WALNUT","N"
18587389,"2018-05-23 01:30:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","42200 SIERRA HWY","LANCASTER",,"918-10115-1124","1124","10115","CA0190024","LANCASTER","N"
18587513,"2018-05-23 02:00:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","3300 MUSCATEL AVE","ROSEMEAD","91770","918-06220-0534","0534","06220","CA0190005","TEMPLE","N"
18587440,"2018-05-23 03:45:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","4000 WHITTIER BLVD","LOS ANGELES",,"918-07738-0278","0278","07738","CA0190002","EAST LOS ANGELES","N"
18591717,"2018-05-23 04:00:00","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","42900 ALEXO DR","LANCASTER","93536","918-10412-1192","1192","10412","CA0190024","LANCASTER","N"
18588220,"2018-05-23 08:00:00","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","13500 ESMOND AVE","NORWALK",,"918-07990-0454","0454","07990","CA0190004","NORWALK","N"
18587694,"2018-05-23 09:22:00","066","BURGLARY, RESIDENCE: Day, Attempt","21700 NUTMEG LN","SAUGUS","91350","918-07029-0641","0641","07029","CA0190006","SANTA CLARITA VALLEY","N"
18587691,"2018-05-23 09:30:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","8800 GUESS ST","ROSEMEAD","91770","918-06229-0530","0530","06229","CA0190005","TEMPLE","N"
18588196,"2018-05-23 11:27:30","065","BURGLARY, RESIDENCE: Day, Entry No Force","10700 LOCHAVON DR","WHITTIER","90606","918-03648-1575","1575","03648","CA0190015","PICO RIVERA","N"
18594263,"2018-05-23 12:30:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","1600 E AVENUE J-12","LANCASTER",,"918-10604-1137","1137","10604","CA0190024","LANCASTER","N"
18587924,"2018-05-23 13:29:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","1200 60TH ST","LOS ANGELES","90001","018-07546-2170","2170","07546","CA01900V3","CENTURY","N"
18588360,"2018-05-23 19:45:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","18200 GRAYLAND AVE","ARTESIA","90701","918-11651-1348","1348","11651","CA0190013","LAKEWOOD","N"
18589882,"2018-05-24 00:00:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","8700 E MARSHALL ST","ROSEMEAD","91770","918-06325-0531","0531","06325","CA0190005","TEMPLE","N"
18588552,"2018-05-24 03:34:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","17500 COLIMA RD","ROWLAND HEIGHTS","91748","918-03300-2930","2930","03300","CA0190020","WALNUT","N"
18588568,"2018-05-24 05:37:06","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","5100 LAKEWOOD BLVD","LAKEWOOD","90712","918-11669-1329","1329","11669","CA0190013","LAKEWOOD","N"
18589167,"2018-05-24 06:09:00","074","BURGLARY, OTHER STRUCTURE: Day, Entry By Force","8600 1/2 ROSECRANS AVE","PARAMOUNT","90723","918-11683-1367","1367","11683","CA0190013","LAKEWOOD","N"
18590272,"2018-05-24 08:00:00","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","18400 ORKNEY ST","AZUSA","91702","918-02724-0869","0869","02724","CA0190008","SAN DIMAS","N"
18589246,"2018-05-24 08:55:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","3900 CALLE JOAQUIN","CALABASAS",,"918-03087-2246","2246","03087","CA0190022","MALIBU/LOST HILLS","N"
18589361,"2018-05-24 11:02:30","064","BURGLARY, RESIDENCE: Day, Entry By Force","6500 BROADWAY AVE","WHITTIER","90606","918-03675-1575","1575","03675","CA0190015","PICO RIVERA","N"
18589376,"2018-05-24 11:30:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","13600 ANKERTON ST","BASSETT",,"918-06865-1463","1463","06865","CA0190014","INDUSTRY","N"
18589602,"2018-05-24 11:50:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","1600 HEATHER HILL RD","HACIENDA HEIGHTS",,"918-06881-1470","1470","06881","CA0190014","INDUSTRY","N"
18590552,"2018-05-24 12:15:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","14600 SEAFORTH AVE","NORWALK","90650","018-80066-0456","0456","80066","CA0190004","NORWALK","N"
18591528,"2018-05-24 12:15:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","5000 CAMELLIA AVE","TEMPLE CITY","91780","918-06405-0524","0524","06405","CA0190005","TEMPLE","N"
18589895,"2018-05-24 13:00:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","3800 IVAR AVE","ROSEMEAD","91770","918-06326-0531","0531","06326","CA0190005","TEMPLE","N"
18589424,"2018-05-24 13:37:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","15900 PARKLAND DR","HACIENDA HEIGHTS",,"918-06871-1470","1470","06871","CA0190014","INDUSTRY","N"
18595999,"2018-05-24 14:00:00","075","BURGLARY, OTHER STRUCTURE: Day, Entry No Force","37200 DAISY ST","PALMDALE","93550","918-07965-2603","2603","07965","CA01900W9","PALMDALE","N"
18589483,"2018-05-24 15:15:49","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","5000 140TH ST","HAWTHORNE",,"918-04046-0385","0385","04046","CA0190003","SOUTH LOS ANGELES","N"
18589780,"2018-05-24 15:45:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","1300 OLD TOPANGA CYN RD","TOPANGA",,"918-03102-1032","1032","03102","CA0190022","MALIBU/LOST HILLS","N"
18589889,"2018-05-24 16:00:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","16500 GRAYSTONE AVE","NORWALK","90650","918-08047-0455","0455","08047","CA0190004","NORWALK","N"
18589884,"2018-05-24 20:00:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","27700 MARIA LN","CANYON COUNTRY",,"918-07126-0633","0633","07126","CA0190006","SANTA CLARITA VALLEY","N"
18590018,"2018-05-24 20:45:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","24900 MAGIC MOUNTAIN PKWY","VALENCIA","91355","918-07131-0642","0642","07131","CA0190006","SANTA CLARITA VALLEY","N"
18593994,"2018-05-24 22:00:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","9400 ARTESIA BLVD","BELLFLOWER","90706","918-12046-1335","1335","12046","CA0190013","LAKEWOOD","N"
18590092,"2018-05-25 00:38:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","9500 WHITTIER BLVD","PICO RIVERA",,"918-03698-1514","1514","03698","CA0190015","PICO RIVERA","N"
18590030,"2018-05-25 00:54:56","061","BURGLARY, RESIDENCE: Night, Entry by Force","1000 S RECORD AVE","LOS ANGELES","90022","018-07834-0278","0278","07834","CA0190002","EAST LOS ANGELES","N"
18592993,"2018-05-25 03:00:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","15900 E MAIN ST","LA PUENTE","91744","918-07055-1434","1434","07055","CA0190014","INDUSTRY","N"
18590179,"2018-05-25 03:30:00","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","16300 PARAMOUNT BLVD","PARAMOUNT","90723","918-11763-1368","1368","11763","CA0190013","LAKEWOOD","N"
18590538,"2018-05-25 10:30:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","4200 SEBREN AVE","LAKEWOOD","90713","918-11781-1324","1324","11781","CA0190013","LAKEWOOD","N"
18593961,"2018-05-25 11:15:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","9700 ARKANSAS ST","BELLFLOWER","90706","918-12045-1334","1334","12045","CA0190013","LAKEWOOD","N"
18590700,"2018-05-25 11:45:00","065","BURGLARY, RESIDENCE: Day, Entry No Force","40000 GOLFERS DR","PALMDALE","93551","918-07653-2619","2619","07653","CA01900W9","PALMDALE","N"
18590818,"2018-05-25 12:40:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","37500 OXFORD DR","PALMDALE",,"918-07660-2608","2608","07660","CA01900W9","PALMDALE","N"
18590846,"2018-05-25 14:15:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","1900 PEPPERDALE DR","ROWLAND HEIGHTS","91748","918-03350-2935","2935","03350","CA0190020","WALNUT","N"
18591070,"2018-05-25 14:30:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","9900 ROSECRANS AVE","BELLFLOWER","90706","918-11830-1331","1331","11830","CA0190013","LAKEWOOD","N"
18591170,"2018-05-25 15:00:00","061","BURGLARY, RESIDENCE: Night, Entry by Force","15200 BECHARD AVE","NORWALK","90650","018-08106-0456","0456","08106","CA0190004","NORWALK","N"
18593422,"2018-05-25 16:00:00","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","45000 5TH ST E","LANCASTER",,"918-10530-1132","1132","10530","CA0190024","LANCASTER","N"
18590803,"2018-05-25 16:45:00","064","BURGLARY, RESIDENCE: Day, Entry By Force","3400 NORTON AVE","LYNWOOD","90262","918-07682-2112","2112","07682","CA01900V3","CENTURY","N"
18591224,"2018-05-25 17:45:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","41700 PORT AVE","PALMDALE",,"918-07685-2617","2617","07685","CA01900W9","PALMDALE","N"
18591208,"2018-05-25 19:00:00","067","BURGLARY, RESIDENCE: Unknown, Entry By Force","16500 HOLMES PL","CERRITOS","90703","918-02361-2319","2319","02361","CA01900R7","CERRITOS","N"
18591097,"2018-05-25 20:45:00","062","BURGLARY, RESIDENCE: Night, Entry No Force","11700 CEDARVALE ST","NORWALK","90650","918-08100-0457","0457","08100","CA0190004","NORWALK","N"
